symbol,source,raw
CNHJPY,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": false, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 5, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 15, ""filling_mode"": 3, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 1e-05, ""trade_tick_value"": 0.0063401489935013475, ""trade_tick_value_profit"": 0.0063401489935013475, ""trade_tick_value_loss"": 0.006340993253183178, ""trade_tick_size"": 1e-05, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 100.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": -0.06885, ""swap_short"": -1.53065, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 0.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""CNH"", ""currency_profit"": ""JPY"", ""currency_margin"": ""EUR"", ""bank"": """", ""description"": ""Chinese Yuan Renminbi vs Japanese Yen"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""CNHJPY"", ""page"": """", ""path"": ""Forex\\CNHJPY""}"
DKKJPY,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": false, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 3, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 15, ""filling_mode"": 1, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 0.001, ""trade_tick_value"": 0.6340148993501348, ""trade_tick_value_profit"": 0.6340148993501348, ""trade_tick_value_loss"": 0.6340993253183178, ""trade_tick_size"": 0.001, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 200.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": -0.7066, ""swap_short"": -0.2328, ""margin_initial"": 100000.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 0.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": ""Exotic"", ""currency_base"": ""DKK"", ""currency_profit"": ""JPY"", ""currency_margin"": ""DKK"", ""bank"": """", ""description"": ""Danish Krona vs Japanese Yen"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""DKKJPY"", ""page"": """", ""path"": ""Forex\\DKKJPY""}"
DKKNOK,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": false, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 5, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 15, ""filling_mode"": 3, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 1e-05, ""trade_tick_value"": 0.0, ""trade_tick_value_profit"": 0.0, ""trade_tick_value_loss"": 0.0, ""trade_tick_size"": 1e-05, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 100.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": -0.06885, ""swap_short"": -1.53065, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 0.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""DKK"", ""currency_profit"": ""NOK"", ""currency_margin"": ""EUR"", ""bank"": """", ""description"": ""Danish Krone vs Norwegian Krone"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""DKKNOK"", ""page"": """", ""path"": ""Forex\\DKKNOK""}"
DKKSEK,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": false, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 5, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 5, ""margin_hedged_use_leg"": false, ""expiration_mode"": 15, ""filling_mode"": 2, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 1e-05, ""trade_tick_value"": 0.10776268501505985, ""trade_tick_value_profit"": 0.10776268501505985, ""trade_tick_value_loss"": 0.10802215750494742, ""trade_tick_size"": 1e-05, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 100.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": -5.0, ""swap_short"": -3.0, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 0.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": ""Exotic"", ""currency_base"": ""DKK"", ""currency_profit"": ""SEK"", ""currency_margin"": ""DKK"", ""bank"": """", ""description"": ""Danish Krone vs Swedish Krona"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""DKKSEK"", ""page"": """", ""path"": ""Forex\\DKKSEK""}"
EURAUD,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": false, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 5, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 7, ""filling_mode"": 1, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 1e-05, ""trade_tick_value"": 0.66081, ""trade_tick_value_profit"": 0.66081, ""trade_tick_value_loss"": 0.66147, ""trade_tick_size"": 1e-05, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 500.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": -23.5, ""swap_short"": 9.6, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 100000.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""EUR"", ""currency_profit"": ""AUD"", ""currency_margin"": ""EUR"", ""bank"": """", ""description"": ""Euro vs Australian Dollar"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""EURAUD"", ""page"": ""https://www.mql5.com/en/quotes/currencies/euraud"", ""path"": ""Forex\\EURAUD""}"
EURCAD,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": false, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 5, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 7, ""filling_mode"": 1, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 1e-05, ""trade_tick_value"": 0.7243699792105817, ""trade_tick_value_profit"": 0.7243699792105817, ""trade_tick_value_loss"": 0.7247059505605602, ""trade_tick_size"": 1e-05, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 500.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": -1.1, ""swap_short"": -0.9, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 100000.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""EUR"", ""currency_profit"": ""CAD"", ""currency_margin"": ""EUR"", ""bank"": """", ""description"": ""Euro vs Canadian Dollar"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""EURCAD"", ""page"": ""https://www.mql5.com/en/quotes/currencies/eurcad"", ""path"": ""Forex\\EURCAD""}"
EURCHF,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": true, ""visible"": true, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 1766188735, ""digits"": 5, ""spread"": 231, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 7, ""filling_mode"": 1, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.9306, ""bidhigh"": 0.93272, ""bidlow"": 0.92962, ""ask"": 0.93291, ""askhigh"": 0.93419, ""asklow"": 0.93112, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 1e-05, ""trade_tick_value"": 1.2560604918732887, ""trade_tick_value_profit"": 1.2560604918732887, ""trade_tick_value_loss"": 1.2575452716297786, ""trade_tick_size"": 1e-05, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 500.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": 0.1, ""swap_short"": -1.7, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.93078, ""session_close"": 0.93093, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 100000.0, ""price_change"": -0.0354, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""EUR"", ""currency_profit"": ""CHF"", ""currency_margin"": ""EUR"", ""bank"": """", ""description"": ""Euro vs Swiss Franc"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""EURCHF"", ""page"": ""https://www.mql5.com/en/quotes/currencies/eurchf"", ""path"": ""Forex\\EURCHF""}"
EURCNH,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": false, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 5, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 15, ""filling_mode"": 3, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 1e-05, ""trade_tick_value"": 0.0, ""trade_tick_value_profit"": 0.0, ""trade_tick_value_loss"": 0.0, ""trade_tick_size"": 1e-05, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 100.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": -0.06885, ""swap_short"": -1.53065, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 0.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""EUR"", ""currency_profit"": ""CNH"", ""currency_margin"": ""EUR"", ""bank"": """", ""description"": ""Euro vs Chinese Yuan Renminbi"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""EURCNH"", ""page"": """", ""path"": ""Forex\\EURCNH""}"
EURCZK,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": false, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 5, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 7, ""filling_mode"": 3, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 1e-05, ""trade_tick_value"": 0.0, ""trade_tick_value_profit"": 0.0, ""trade_tick_value_loss"": 0.0, ""trade_tick_size"": 1e-05, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 1000.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": 0.0, ""swap_short"": 0.0, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 100000.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""EUR"", ""currency_profit"": ""CZK"", ""currency_margin"": ""EUR"", ""bank"": """", ""description"": ""Euro vs Czech Koruna"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""EURCZK"", ""page"": ""https://www.mql5.com/en/quotes/currencies/eurczk"", ""path"": ""Forex\\EURCZK""}"
EURDKK,MT5,"{""custom"": false, ""chart_mode"": 0, ""select"": false, ""visible"": false, ""session_deals"": 0, ""session_buy_orders"": 0, ""session_sell_orders"": 0, ""volume"": 0, ""volumehigh"": 0, ""volumelow"": 0, ""time"": 0, ""digits"": 5, ""spread"": 0, ""spread_float"": true, ""ticks_bookdepth"": 32, ""trade_calc_mode"": 0, ""trade_mode"": 4, ""start_time"": 0, ""expiration_time"": 0, ""trade_stops_level"": 0, ""trade_freeze_level"": 0, ""trade_exemode"": 2, ""swap_mode"": 1, ""swap_rollover3days"": 3, ""margin_hedged_use_leg"": false, ""expiration_mode"": 7, ""filling_mode"": 3, ""order_mode"": 127, ""order_gtc_mode"": 0, ""option_mode"": 0, ""option_right"": 0, ""bid"": 0.0, ""bidhigh"": 0.0, ""bidlow"": 0.0, ""ask"": 0.0, ""askhigh"": 0.0, ""asklow"": 0.0, ""last"": 0.0, ""lasthigh"": 0.0, ""lastlow"": 0.0, ""volume_real"": 0.0, ""volumehigh_real"": 0.0, ""volumelow_real"": 0.0, ""option_strike"": 0.0, ""point"": 1e-05, ""trade_tick_value"": 0.0, ""trade_tick_value_profit"": 0.0, ""trade_tick_value_loss"": 0.0, ""trade_tick_size"": 1e-05, ""trade_contract_size"": 100000.0, ""trade_accrued_interest"": 0.0, ""trade_face_value"": 0.0, ""trade_liquidity_rate"": 0.0, ""volume_min"": 0.01, ""volume_max"": 1000.0, ""volume_step"": 0.01, ""volume_limit"": 0.0, ""swap_long"": 0.0, ""swap_short"": 0.0, ""margin_initial"": 0.0, ""margin_maintenance"": 0.0, ""session_volume"": 0.0, ""session_turnover"": 0.0, ""session_interest"": 0.0, ""session_buy_orders_volume"": 0.0, ""session_sell_orders_volume"": 0.0, ""session_open"": 0.0, ""session_close"": 0.0, ""session_aw"": 0.0, ""session_price_settlement"": 0.0, ""session_price_limit_min"": 0.0, ""session_price_limit_max"": 0.0, ""margin_hedged"": 100000.0, ""price_change"": 0.0, ""price_volatility"": 0.0, ""price_theoretical"": 0.0, ""price_greeks_delta"": 0.0, ""price_greeks_theta"": 0.0, ""price_greeks_gamma"": 0.0, ""price_greeks_vega"": 0.0, ""price_greeks_rho"": 0.0, ""price_greeks_omega"": 0.0, ""price_sensitivity"": 0.0, ""basis"": """", ""category"": """", ""currency_base"": ""EUR"", ""currency_profit"": ""DKK"", ""currency_margin"": ""EUR"", ""bank"": """", ""description"": ""Euro vs Danish Krone"", ""exchange"": """", ""formula"": """", ""isin"": """", ""name"": ""EURDKK"", ""page"": ""https://www.mql5.com/en/quotes/currencies/eurdkk"", ""path"": ""Forex\\EURDKK""}"
